"","ageph","postal","freq","agecar","sexph","fuel","split","use","fleet","sportc","cover","power","long","lat","geo","agephGR","claimAm"
"1613",54,2830,1,">10","Female","Petrol","Twice","Private","No","No","MTPL","66-110",4.35806940682517,51.0539693087487,"[0.053,0.12)","[51,55)",497.47272551
"1626",58,4100,2,"6-10","Female","Petrol","Twice","Private","No","No","MTPL",">110",5.50186115381436,50.5826294520542,"[-0.0057,0.053)","[55,59)",1270.3799464
"1660",32,8870,1,">10","Female","Gasoil","Thrice","Private","No","No","MTPL","<66",3.19543456767044,50.9218852605943,"[-0.24,-0.18)","[32,35)",4090.2431588
"1667",67,9300,1,">10","Female","Gasoil","Once","Private","No","No","MTPL","66-110",4.03635348191886,50.9417484826891,"[-0.0057,0.053)","[63,73)",995.14376585
"1673",45,1000,1,"6-10","Female","Petrol","Thrice","Private","No","No","MTPL","66-110",4.35648860980085,50.8448425917282,"[0.27,0.36]","[38,51)",158.37917298
"1678",28,1040,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL+","66-110",4.38399890438787,50.8327802283559,"[0.27,0.36]","[26,29)",2218.5478893
"1689",33,1070,1,">10","Female","Petrol","Once","Private","No","No","MTPL","66-110",4.28236800836164,50.828966025416,"[0.27,0.36]","[32,35)",1426.3793415
"1691",27,1080,1,"0-1","Female","Gasoil","Monthly","Private","No","No","MTPL+","66-110",4.30807960911419,50.8553897635429,"[0.27,0.36]","[26,29)",714.85055739
"1692",27,1080,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL","66-110",4.30807960911419,50.8553897635429,"[0.27,0.36]","[26,29)",149.97558249
"1697",53,1082,2,">10","Female","Petrol","Twice","Private","No","No","MTPL","66-110",4.28376855146786,50.8647127647595,"[0.27,0.36]","[51,55)",1705.3091356
"1714",30,1180,1,">10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.35081678346985,50.7896901067224,"[0.27,0.36]","[29,32)",93.381490782
"1719",50,1190,1,"2-5","Female","Gasoil","Monthly","Private","No","No","MTPL+++","66-110",4.31386712962784,50.8140156812764,"[0.27,0.36]","[38,51)",3452.9832746
"1723",49,1190,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL+","66-110",4.31386712962784,50.8140156812764,"[0.27,0.36]","[38,51)",64.625841908
"1725",36,1210,1,">10","Female","Petrol","Monthly","Private","No","No","MTPL","66-110",4.35903048170068,50.8537244187546,"[0.27,0.36]","[35,38)",4.9578704955
"1731",40,1370,1,"2-5","Female","Petrol","Monthly","Private","No","No","MTPL+","66-110",4.8499760349528,50.7285635536772,"[-0.12,-0.065)","[38,51)",74.070585202
"1745",28,1450,1,">10","Female","Petrol","Monthly","Private","No","No","MTPL","66-110",4.61292695938824,50.5893036886557,"[0.053,0.12)","[26,29)",6936.9284505
"1747",38,1480,1,">10","Female","Petrol","Monthly","Private","No","No","MTPL","66-110",4.1798051296423,50.6900779075629,"[0.12,0.19)","[38,51)",980.79073077
"1756",62,1640,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL+","66-110",4.36279820605473,50.7444170449262,"[0.27,0.36]","[59,63)",446.15876589
"1774",48,1820,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL+++",">110",4.48867733997314,50.9210672236056,"[0.19,0.27)","[38,51)",1743.4351597
"1794",41,2000,1,">10","Female","Petrol","Monthly","Private","No","No","MTPL","66-110",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[38,51)",70.64965456
"1800",32,2000,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL",">110",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[32,35)",618.96534201
"1801",26,2000,1,">10","Female","Petrol","Once","Private","No","No","MTPL","66-110",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[26,29)",32350.104983
"1814",26,2290,1,">10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.76229592502779,51.2175970387847,"[-0.18,-0.12)","[26,29)",154.18977241
"1824",47,2360,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL",">110",4.99384533430006,51.3207691473603,"[-0.24,-0.18)","[38,51)",639.76360873
"1846",45,2650,1,"0-1","Female","Gasoil","Monthly","Private","No","No","MTPL+++","66-110",4.42247821890145,51.1562147668561,"[-0.0057,0.053)","[38,51)",1082.1296037
"1847",40,2800,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL+","66-110",4.454124308395,51.0351939813162,"[0.053,0.12)","[38,51)",74.839055129
"1849",53,2800,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL+","66-110",4.454124308395,51.0351939813162,"[0.053,0.12)","[51,55)",495.78704955
"1853",34,2830,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL+","66-110",4.35806940682517,51.0539693087487,"[0.053,0.12)","[32,35)",129.00379029
"1856",34,2830,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL","66-110",4.35806940682517,51.0539693087487,"[0.053,0.12)","[32,35)",1484.9813708
"1876",32,2920,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","66-110",4.45840398406507,51.3988052344765,"[0.053,0.12)","[32,35)",80.416659436
"1899",20,2970,1,">10","Female","Petrol","Once","Private","No","No","MTPL+","66-110",4.57113987380847,51.256228549371,"[-0.065,-0.0057)","[17,26)",154.78471687
"1918",68,3080,3,"6-10","Female","Petrol","Once","Private","No","No","MTPL+","66-110",4.51384042780755,50.8215106694742,"[0.27,0.36]","[63,73)",2097.774164
"1941",34,3450,1,"6-10","Female","Gasoil","Twice","Private","No","No","MTPL","<66",5.09867121914154,50.8914809363192,"[-0.24,-0.18)","[32,35)",129.25168382
"2019",45,4610,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL+","66-110",5.65110856858511,50.628854515969,"[0.12,0.19)","[38,51)",473.60057908
"2025",43,4680,1,">10","Female","Petrol","Twice","Private","No","No","MTPL+","66-110",5.61229943758136,50.7111902026717,"[0.12,0.19)","[38,51)",121.76529937
"2032",53,4870,1,"2-5","Female","Gasoil","Monthly","Private","No","No","MTPL+++","66-110",5.69716670756294,50.5682787666204,"[0.053,0.12)","[51,55)",94.149960709
"2051",37,5500,1,"2-5","Female","Petrol","Monthly","Private","No","No","MTPL+","66-110",4.9052030036768,50.235573161182,"[-0.24,-0.18)","[35,38)",131.43314683
"2054",25,5590,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL","66-110",5.11207184365051,50.2695148749585,"[-0.24,-0.18)","[17,26)",2290.0403819
"2065",51,6000,3,"2-5","Female","Gasoil","Once","Private","No","No","MTPL+","66-110",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[51,55)",2858.7081277
"2066",42,6000,1,"2-5","Female","Petrol","Twice","Private","No","No","MTPL","66-110",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[38,51)",1529.6765733
"2076",31,6180,2,"6-10","Female","Petrol","Twice","Private","No","No","MTPL","66-110",4.36150364307995,50.4614537257167,"[-0.0057,0.053)","[29,32)",306.99134108
"2077",44,6200,1,">10","Female","Petrol","Thrice","Professional","No","No","MTPL+","66-110",4.51150406008508,50.3970732789273,"[-0.065,-0.0057)","[38,51)",1594.3024152
"2078",31,6200,1,">10","Female","Petrol","Thrice","Private","No","No","MTPL","66-110",4.51150406008508,50.3970732789273,"[-0.065,-0.0057)","[29,32)",1426.3793415
"2081",34,6250,1,">10","Female","Petrol","Once","Private","No","No","MTPL+","<66",4.56646826714982,50.4047340721804,"[-0.12,-0.065)","[32,35)",155.97460579
"2085",31,6530,1,"6-10","Female","Petrol","Twice","Professional","No","No","MTPL+","66-110",4.28068867882225,50.3395616033748,"[-0.12,-0.065)","[29,32)",150.37221213
"2095",38,7000,3,"6-10","Female","Petrol","Twice","Private","No","No","MTPL","66-110",3.95800977971852,50.4563515240065,"[-0.065,-0.0057)","[38,51)",336.36672376
"2098",66,7050,1,">10","Female","Petrol","Once","Private","No","No","MTPL","66-110",3.89085850387174,50.5251726464715,"[-0.065,-0.0057)","[63,73)",1595.4923041
"2109",35,7100,1,">10","Female","Petrol","Twice","Private","No","No","MTPL","<66",4.16727563811995,50.4673717065803,"[-0.065,-0.0057)","[35,38)",161.97362909
"2127",57,7390,1,">10","Female","Petrol","Once","Private","No","No","MTPL+","66-110",3.84833794852663,50.4378561211878,"[-0.065,-0.0057)","[55,59)",1845.1210836
"2133",34,7700,1,"0-1","Female","Petrol","Twice","Private","Yes","No","MTPL+++","66-110",3.21269124564125,50.7430600337696,"[-0.24,-0.18)","[32,35)",1595.4923041
"2139",49,7890,1,"2-5","Female","Petrol","Twice","Professional","No","No","MTPL+++","66-110",3.688387771189,50.7206397265295,"[-0.065,-0.0057)","[38,51)",3033.2003798
"2140",56,7890,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL","66-110",3.688387771189,50.7206397265295,"[-0.065,-0.0057)","[55,59)",3021.8716457
"2155",24,8000,2,">10","Female","Gasoil","Once","Private","No","No","MTPL","<66",3.20264974473026,51.2336589465689,"[-0.12,-0.065)","[17,26)",2213.3421253
"2165",50,8400,1,">10","Female","Petrol","Once","Private","No","No","MTPL","66-110",2.91536169402608,51.2099253319109,"[-0.12,-0.065)","[38,51)",161.0812124
"2168",46,8400,1,">10","Female","Petrol","Thrice","Private","No","Yes","MTPL","66-110",2.91536169402608,51.2099253319109,"[-0.12,-0.065)","[38,51)",2107.0949606
"2202",27,8560,1,">10","Female","Petrol","Thrice","Private","No","No","MTPL","66-110",3.16298553843195,50.8314930860231,"[-0.24,-0.18)","[26,29)",62.692272415
"2204",25,8620,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","66-110",2.75665762329837,51.1233706831434,"[-0.12,-0.065)","[17,26)",64.501895146
"2222",50,8800,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL+","66-110",3.1234319200656,50.9364726572039,"[-0.18,-0.12)","[38,51)",67.501406796
"2231",32,8880,1,">10","Female","Petrol","Once","Private","No","No","MTPL","66-110",3.138826057527,50.8717852500094,"[-0.24,-0.18)","[32,35)",1363.4143863
"2240",25,8940,1,">10","Female","Petrol","Twice","Private","No","No","MTPL","<66",3.04585739222739,50.8101748441778,"[-0.24,-0.18)","[17,26)",556.79364599
"2241",52,8940,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL","66-110",3.04585739222739,50.8101748441778,"[-0.24,-0.18)","[51,55)",18344.120833
"2257",38,9000,1,">10","Female","Petrol","Thrice","Private","No","No","MTPL","66-110",3.70785832481243,51.058541399203,"[0.053,0.12)","[38,51)",79.177191813
"2266",52,9140,1,">10","Female","Petrol","Once","Private","No","No","MTPL","66-110",4.19473478497975,51.1329803147784,"[-0.0057,0.053)","[51,55)",135.30028582
"2274",30,9200,1,">10","Female","Petrol","Twice","Private","No","No","MTPL","<66",4.08039015031784,51.0276768601604,"[-0.0057,0.053)","[29,32)",160.51105729
"2295",43,9600,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL+","66-110",3.59684986083487,50.7496567004369,"[-0.12,-0.065)","[38,51)",1556.9944397
"2296",51,9600,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL+","66-110",3.59684986083487,50.7496567004369,"[-0.12,-0.065)","[51,55)",131.97851259
"2299",53,9700,1,">10","Female","Petrol","Once","Private","No","No","MTPL","66-110",3.61035272684765,50.8533089804963,"[-0.065,-0.0057)","[51,55)",1487.3611486
"2342",47,1730,1,"2-5","Female","Gasoil","Once","Private","Yes","No","MTPL+","66-110",4.19032767326706,50.9108267814895,"[0.12,0.19)","[38,51)",766.21409572
"2353",40,2000,2,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL+",">110",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[38,51)",1433.3451496
"2367",33,2590,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL+++","66-110",4.64523585541418,51.1072900722715,"[-0.12,-0.065)","[32,35)",64.625841908
"2369",36,2630,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL+++","66-110",4.37211138031105,51.1318697217678,"[-0.0057,0.053)","[35,38)",704.48860805
"2377",53,3000,1,">10","Female","Petrol","Twice","Private","No","No","MTPL","66-110",4.69711009441396,50.875853990503,"[-0.0057,0.053)","[51,55)",1524.8922283
"2399",33,4000,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL","66-110",5.55794531964205,50.6472504606649,"[0.053,0.12)","[32,35)",3212.3530301
"2406",45,4450,1,"2-5","Female","Gasoil","Monthly","Private","No","No","MTPL+++","66-110",5.5308895166779,50.7160763134502,"[0.053,0.12)","[38,51)",70.798390675
"2415",42,5060,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL+",">110",4.61011609419531,50.4464320370395,"[-0.065,-0.0057)","[38,51)",70.798390675
"2420",47,5380,2,">10","Female","Petrol","Once","Private","No","No","MTPL","66-110",4.97681614036154,50.5539324112234,"[-0.12,-0.065)","[38,51)",285.37502572
"2431",34,6900,2,">10","Female","Gasoil","Once","Private","No","No","MTPL","66-110",5.33301779302287,50.2092577832771,"[-0.24,-0.18)","[32,35)",797.42389049
"2444",32,8800,1,">10","Female","Petrol","Once","Private","No","No","MTPL","66-110",3.1234319200656,50.9364726572039,"[-0.18,-0.12)","[32,35)",59.990232995
"2447",38,8850,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL",">110",3.19393750973081,50.9707964803598,"[-0.18,-0.12)","[38,51)",98.240203868
"2458",55,9160,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL","66-110",3.9500847545002,51.1137842820889,"[0.053,0.12)","[55,59)",1586.8408201
"2465",39,9400,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL",">110",3.99206345364961,50.8234097337336,"[-0.0057,0.053)","[38,51)",121.46782714
"2487",33,1380,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL+++","66-110",4.45136919802346,50.682356185283,"[0.27,0.36]","[32,35)",65.567837303
"2496",40,1790,1,"2-5","Female","Gasoil","Monthly","Private","No","No","MTPL+++","<66",4.10504828881996,50.9041119472926,"[0.053,0.12)","[38,51)",711.87583509
"2498",33,1840,1,"0-1","Female","Gasoil","Once","Private","No","No","MTPL+","<66",4.26609190918735,51.0107327182937,"[0.12,0.19)","[32,35)",125.90512123
"2504",47,2000,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[38,51)",134.0608182
"2509",49,2300,1,">10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.92965095915282,51.3289979169485,"[-0.18,-0.12)","[38,51)",144.57150365
"2520",60,2930,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL","<66",4.49013073445654,51.3096510323604,"[-0.0057,0.053)","[59,63)",1426.3793415
"2528",73,3000,1,">10","Female","Petrol","Twice","Private","No","No","MTPL","<66",4.69711009441396,50.875853990503,"[-0.0057,0.053)","[73,95]",3021.8716457
"2543",50,3770,1,">10","Female","Petrol","Once","Private","No","No","MTPL","<66",5.58156165033308,50.8053393366176,"[0.053,0.12)","[38,51)",1408.82848
"2544",27,3830,1,"6-10","Female","Gasoil","Twice","Private","No","No","MTPL","<66",5.32195380811907,50.8429603469505,"[-0.12,-0.065)","[26,29)",54.73489027
"2550",44,4000,1,"6-10","Female","Gasoil","Thrice","Private","No","No","MTPL","<66",5.55794531964205,50.6472504606649,"[0.053,0.12)","[38,51)",1426.3793415
"2618",47,6240,1,"0-1","Female","Gasoil","Thrice","Professional","No","No","MTPL+","<66",4.53635372111408,50.4343390632785,"[-0.065,-0.0057)","[38,51)",567.92406526
"2620",28,6700,1,">10","Female","Petrol","Twice","Private","No","No","MTPL","<66",5.75804187388387,49.6774378861817,"[-0.34,-0.24)","[26,29)",827.34463893
"2640",41,7180,1,"0-1","Female","Petrol","Twice","Professional","No","No","MTPL","<66",4.25788693754116,50.5263584773635,"[0.053,0.12)","[38,51)",105.00769709
"2658",33,7500,1,">10","Female","Petrol","Twice","Private","No","No","MTPL","<66",3.37706096524916,50.5919722599019,"[-0.24,-0.18)","[32,35)",1426.3793415
"2703",35,8940,1,"0-1","Female","Petrol","Twice","Private","No","No","MTPL+++","66-110",3.04585739222739,50.8101748441778,"[-0.24,-0.18)","[35,38)",1935.5774308
"2706",45,8970,1,"6-10","Female","Gasoil","Monthly","Private","No","No","MTPL","<66",2.72081142348357,50.8468674165759,"[-0.12,-0.065)","[38,51)",1203.6717989
"2712",35,9000,1,"2-5","Female","Gasoil","Once","Private","No","No","MTPL","<66",3.70785832481243,51.058541399203,"[0.053,0.12)","[35,38)",62.097327956
"2736",60,1000,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.35648860980085,50.8448425917282,"[0.27,0.36]","[59,63)",232.59849429
"2739",31,1000,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.35648860980085,50.8448425917282,"[0.27,0.36]","[29,32)",1004.0431434
"2743",32,1030,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.37594298765491,50.861628614756,"[0.27,0.36]","[32,35)",73.25253657
"2748",33,1040,2,">10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.38399890438787,50.8327802283559,"[0.27,0.36]","[32,35)",1501.590237
"2750",43,1050,2,"6-10","Female","Gasoil","Monthly","Private","No","No","MTPL","<66",4.36698754585594,50.8223371896674,"[0.27,0.36]","[38,51)",689.76373268
"2759",30,1060,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.33373499047421,50.8295895980367,"[0.27,0.36]","[29,32)",161.97362909
"2771",54,1070,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL+","<66",4.28236800836164,50.828966025416,"[0.27,0.36]","[51,55)",150.37221213
"2784",22,1090,2,"2-5","Female","Gasoil","Thrice","Private","No","No","MTPL","<66",4.31078921454173,50.8815967223894,"[0.27,0.36]","[17,26)",4276.5351426
"2798",64,1180,2,"0-1","Female","Petrol","Monthly","Private","No","No","MTPL+++","<66",4.35081678346985,50.7896901067224,"[0.27,0.36]","[63,73)",1089.6655668
"2808",31,1190,1,"2-5","Female","Petrol","Monthly","Private","No","No","MTPL+","<66",4.31386712962784,50.8140156812764,"[0.27,0.36]","[29,32)",2582.3068476
"2809",56,1190,1,">10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.31386712962784,50.8140156812764,"[0.27,0.36]","[55,59)",65.072050253
"2816",41,1190,1,">10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.31386712962784,50.8140156812764,"[0.27,0.36]","[38,51)",140.35731373
"2821",51,1200,1,"6-10","Female","Petrol","Thrice","Private","No","No","MTPL+","<66",4.42080939297641,50.8479830681241,"[0.27,0.36]","[51,55)",1426.3793415
"2827",20,1300,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL","<66",4.58592524602753,50.7155592420248,"[0.19,0.27)","[17,26)",594.94445946
"2835",55,1330,1,"6-10","Female","Petrol","Thrice","Private","No","No","MTPL+++","<66",4.51746233041553,50.7122715645053,"[0.27,0.36]","[55,59)",145.01771199
"2849",37,1380,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL+","<66",4.45136919802346,50.682356185283,"[0.27,0.36]","[35,38)",65.54304795
"2856",31,1410,2,"6-10","Female","Petrol","Once","Professional","No","No","MTPL","<66",4.39311738343363,50.709992407241,"[0.27,0.36]","[29,32)",1582.3539473
"2867",28,1430,1,"2-5","Female","Petrol","Twice","Private","No","No","MTPL+","<66",4.11956847894509,50.6713328107476,"[0.053,0.12)","[26,29)",936.46736854
"2870",39,1440,1,"2-5","Female","Petrol","Thrice","Professional","No","No","MTPL","<66",4.27379729891023,50.6793120090661,"[0.19,0.27)","[38,51)",1494.7979544
"2890",32,1500,1,"2-5","Female","Petrol","Monthly","Private","No","No","MTPL+","<66",4.23008715447138,50.73042997031,"[0.19,0.27)","[32,35)",82.498965045
"2893",36,1600,2,"0-1","Female","Petrol","Thrice","Private","No","No","MTPL+","<66",4.23246686783407,50.780776338751,"[0.19,0.27)","[35,38)",317.35329041
"2922",53,1800,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.42325977156203,50.9301152847022,"[0.19,0.27)","[51,55)",2329.7033458
